Size,TimeMicroseconds,Threshold
500,216,30
Size,TimeMicroseconds,Threshold
600,167,30
Size,TimeMicroseconds,Threshold
700,192,30
Size,TimeMicroseconds,Threshold
800,272,30
Size,TimeMicroseconds,Threshold
900,310,30
Size,TimeMicroseconds,Threshold
1000,351,30
Size,TimeMicroseconds,Threshold
1100,388,30
Size,TimeMicroseconds,Threshold
1200,415,30
Size,TimeMicroseconds,Threshold
1300,452,30
Size,TimeMicroseconds,Threshold
1400,496,30
Size,TimeMicroseconds,Threshold
1500,526,30
Size,TimeMicroseconds,Threshold
1600,510,30
Size,TimeMicroseconds,Threshold
1700,536,30
Size,TimeMicroseconds,Threshold
1800,623,30
Size,TimeMicroseconds,Threshold
1900,627,30
Size,TimeMicroseconds,Threshold
2000,709,30
Size,TimeMicroseconds,Threshold
2100,759,30
Size,TimeMicroseconds,Threshold
2200,780,30
Size,TimeMicroseconds,Threshold
2300,808,30
Size,TimeMicroseconds,Threshold
2400,862,30
Size,TimeMicroseconds,Threshold
2500,900,30
Size,TimeMicroseconds,Threshold
2600,937,30
Size,TimeMicroseconds,Threshold
2700,959,30
Size,TimeMicroseconds,Threshold
2800,1003,30
Size,TimeMicroseconds,Threshold
2900,1042,30
Size,TimeMicroseconds,Threshold
3000,1081,30
Size,TimeMicroseconds,Threshold
3100,1120,30
Size,TimeMicroseconds,Threshold
3200,1162,30
Size,TimeMicroseconds,Threshold
3300,1188,30
Size,TimeMicroseconds,Threshold
3400,1233,30
Size,TimeMicroseconds,Threshold
3500,1260,30
Size,TimeMicroseconds,Threshold
3600,1297,30
Size,TimeMicroseconds,Threshold
3700,1342,30
Size,TimeMicroseconds,Threshold
3800,1367,30
Size,TimeMicroseconds,Threshold
3900,1431,30
Size,TimeMicroseconds,Threshold
4000,1452,30
Size,TimeMicroseconds,Threshold
4100,1492,30
Size,TimeMicroseconds,Threshold
4200,1539,30
Size,TimeMicroseconds,Threshold
4300,1558,30
Size,TimeMicroseconds,Threshold
4400,1612,30
Size,TimeMicroseconds,Threshold
4500,1631,30
Size,TimeMicroseconds,Threshold
4600,1658,30
Size,TimeMicroseconds,Threshold
4700,1703,30
Size,TimeMicroseconds,Threshold
4800,1752,30
Size,TimeMicroseconds,Threshold
4900,1798,30
Size,TimeMicroseconds,Threshold
5000,1846,30
Size,TimeMicroseconds,Threshold
5100,1874,30
Size,TimeMicroseconds,Threshold
5200,1904,30
Size,TimeMicroseconds,Threshold
5300,1937,30
Size,TimeMicroseconds,Threshold
5400,1993,30
Size,TimeMicroseconds,Threshold
5500,2002,30
Size,TimeMicroseconds,Threshold
5600,2062,30
Size,TimeMicroseconds,Threshold
5700,2104,30
Size,TimeMicroseconds,Threshold
5800,2123,30
Size,TimeMicroseconds,Threshold
5900,2180,30
Size,TimeMicroseconds,Threshold
6000,2213,30
Size,TimeMicroseconds,Threshold
6100,2260,30
Size,TimeMicroseconds,Threshold
6200,2100,30
Size,TimeMicroseconds,Threshold
6300,1574,30
Size,TimeMicroseconds,Threshold
6400,2096,30
Size,TimeMicroseconds,Threshold
6500,2377,30
Size,TimeMicroseconds,Threshold
6600,2430,30
Size,TimeMicroseconds,Threshold
6700,1709,30
Size,TimeMicroseconds,Threshold
6800,1716,30
Size,TimeMicroseconds,Threshold
6900,2205,30
Size,TimeMicroseconds,Threshold
7000,1732,30
Size,TimeMicroseconds,Threshold
7100,1806,30
Size,TimeMicroseconds,Threshold
7200,2555,30
Size,TimeMicroseconds,Threshold
7300,1970,30
Size,TimeMicroseconds,Threshold
7400,1888,30
Size,TimeMicroseconds,Threshold
7500,2160,30
Size,TimeMicroseconds,Threshold
7600,2184,30
Size,TimeMicroseconds,Threshold
7700,3005,30
Size,TimeMicroseconds,Threshold
7800,2928,30
Size,TimeMicroseconds,Threshold
7900,2932,30
Size,TimeMicroseconds,Threshold
8000,2382,30
Size,TimeMicroseconds,Threshold
8100,3023,30
Size,TimeMicroseconds,Threshold
8200,3107,30
Size,TimeMicroseconds,Threshold
8300,2100,30
Size,TimeMicroseconds,Threshold
8400,2051,30
Size,TimeMicroseconds,Threshold
8500,3151,30
Size,TimeMicroseconds,Threshold
8600,3236,30
Size,TimeMicroseconds,Threshold
8700,3240,30
Size,TimeMicroseconds,Threshold
8800,2460,30
Size,TimeMicroseconds,Threshold
8900,2932,30
Size,TimeMicroseconds,Threshold
9000,3351,30
Size,TimeMicroseconds,Threshold
9100,3423,30
Size,TimeMicroseconds,Threshold
9200,3474,30
Size,TimeMicroseconds,Threshold
9300,2299,30
Size,TimeMicroseconds,Threshold
9400,2513,30
Size,TimeMicroseconds,Threshold
9500,2531,30
Size,TimeMicroseconds,Threshold
9600,3513,30
Size,TimeMicroseconds,Threshold
9700,3578,30
Size,TimeMicroseconds,Threshold
9800,2441,30
Size,TimeMicroseconds,Threshold
9900,2614,30
Size,TimeMicroseconds,Threshold
10000,2651,30
