Size,TimeMicroseconds,Threshold
500,54,5
Size,TimeMicroseconds,Threshold
600,70,5
Size,TimeMicroseconds,Threshold
700,72,5
Size,TimeMicroseconds,Threshold
800,89,5
Size,TimeMicroseconds,Threshold
900,97,5
Size,TimeMicroseconds,Threshold
1000,103,5
Size,TimeMicroseconds,Threshold
1100,109,5
Size,TimeMicroseconds,Threshold
1200,117,5
Size,TimeMicroseconds,Threshold
1300,138,5
Size,TimeMicroseconds,Threshold
1400,152,5
Size,TimeMicroseconds,Threshold
1500,174,5
Size,TimeMicroseconds,Threshold
1600,189,5
Size,TimeMicroseconds,Threshold
1700,208,5
Size,TimeMicroseconds,Threshold
1800,213,5
Size,TimeMicroseconds,Threshold
1900,212,5
Size,TimeMicroseconds,Threshold
2000,217,5
Size,TimeMicroseconds,Threshold
2100,233,5
Size,TimeMicroseconds,Threshold
2200,269,5
Size,TimeMicroseconds,Threshold
2300,249,5
Size,TimeMicroseconds,Threshold
2400,249,5
Size,TimeMicroseconds,Threshold
2500,261,5
Size,TimeMicroseconds,Threshold
2600,264,5
Size,TimeMicroseconds,Threshold
2700,300,5
Size,TimeMicroseconds,Threshold
2800,314,5
Size,TimeMicroseconds,Threshold
2900,359,5
Size,TimeMicroseconds,Threshold
3000,364,5
Size,TimeMicroseconds,Threshold
3100,377,5
Size,TimeMicroseconds,Threshold
3200,393,5
Size,TimeMicroseconds,Threshold
3300,401,5
Size,TimeMicroseconds,Threshold
3400,409,5
Size,TimeMicroseconds,Threshold
3500,435,5
Size,TimeMicroseconds,Threshold
3600,417,5
Size,TimeMicroseconds,Threshold
3700,424,5
Size,TimeMicroseconds,Threshold
3800,448,5
Size,TimeMicroseconds,Threshold
3900,556,5
Size,TimeMicroseconds,Threshold
4000,450,5
Size,TimeMicroseconds,Threshold
4100,464,5
Size,TimeMicroseconds,Threshold
4200,482,5
Size,TimeMicroseconds,Threshold
4300,505,5
Size,TimeMicroseconds,Threshold
4400,505,5
Size,TimeMicroseconds,Threshold
4500,505,5
Size,TimeMicroseconds,Threshold
4600,515,5
Size,TimeMicroseconds,Threshold
4700,524,5
Size,TimeMicroseconds,Threshold
4800,529,5
Size,TimeMicroseconds,Threshold
4900,540,5
Size,TimeMicroseconds,Threshold
5000,543,5
Size,TimeMicroseconds,Threshold
5100,550,5
Size,TimeMicroseconds,Threshold
5200,587,5
Size,TimeMicroseconds,Threshold
5300,605,5
Size,TimeMicroseconds,Threshold
5400,928,5
Size,TimeMicroseconds,Threshold
5500,668,5
Size,TimeMicroseconds,Threshold
5600,675,5
Size,TimeMicroseconds,Threshold
5700,701,5
Size,TimeMicroseconds,Threshold
5800,724,5
Size,TimeMicroseconds,Threshold
5900,764,5
Size,TimeMicroseconds,Threshold
6000,790,5
Size,TimeMicroseconds,Threshold
6100,803,5
Size,TimeMicroseconds,Threshold
6200,818,5
Size,TimeMicroseconds,Threshold
6300,817,5
Size,TimeMicroseconds,Threshold
6400,825,5
Size,TimeMicroseconds,Threshold
6500,841,5
Size,TimeMicroseconds,Threshold
6600,856,5
Size,TimeMicroseconds,Threshold
6700,865,5
Size,TimeMicroseconds,Threshold
6800,921,5
Size,TimeMicroseconds,Threshold
6900,871,5
Size,TimeMicroseconds,Threshold
7000,890,5
Size,TimeMicroseconds,Threshold
7100,915,5
Size,TimeMicroseconds,Threshold
7200,906,5
Size,TimeMicroseconds,Threshold
7300,937,5
Size,TimeMicroseconds,Threshold
7400,945,5
Size,TimeMicroseconds,Threshold
7500,967,5
Size,TimeMicroseconds,Threshold
7600,946,5
Size,TimeMicroseconds,Threshold
7700,967,5
Size,TimeMicroseconds,Threshold
7800,970,5
Size,TimeMicroseconds,Threshold
7900,988,5
Size,TimeMicroseconds,Threshold
8000,981,5
Size,TimeMicroseconds,Threshold
8100,993,5
Size,TimeMicroseconds,Threshold
8200,1004,5
Size,TimeMicroseconds,Threshold
8300,1467,5
Size,TimeMicroseconds,Threshold
8400,1030,5
Size,TimeMicroseconds,Threshold
8500,1035,5
Size,TimeMicroseconds,Threshold
8600,1036,5
Size,TimeMicroseconds,Threshold
8700,1042,5
Size,TimeMicroseconds,Threshold
8800,1057,5
Size,TimeMicroseconds,Threshold
8900,1059,5
Size,TimeMicroseconds,Threshold
9000,1074,5
Size,TimeMicroseconds,Threshold
9100,1081,5
Size,TimeMicroseconds,Threshold
9200,1080,5
Size,TimeMicroseconds,Threshold
9300,1108,5
Size,TimeMicroseconds,Threshold
9400,1132,5
Size,TimeMicroseconds,Threshold
9500,1130,5
Size,TimeMicroseconds,Threshold
9600,1112,5
Size,TimeMicroseconds,Threshold
9700,1167,5
Size,TimeMicroseconds,Threshold
9800,1141,5
Size,TimeMicroseconds,Threshold
9900,1131,5
Size,TimeMicroseconds,Threshold
10000,1139,5
