Size,TimeMicroseconds,Threshold
500,181,50
Size,TimeMicroseconds,Threshold
600,224,50
Size,TimeMicroseconds,Threshold
700,229,50
Size,TimeMicroseconds,Threshold
800,230,50
Size,TimeMicroseconds,Threshold
900,261,50
Size,TimeMicroseconds,Threshold
1000,288,50
Size,TimeMicroseconds,Threshold
1100,403,50
Size,TimeMicroseconds,Threshold
1200,351,50
Size,TimeMicroseconds,Threshold
1300,418,50
Size,TimeMicroseconds,Threshold
1400,444,50
Size,TimeMicroseconds,Threshold
1500,476,50
Size,TimeMicroseconds,Threshold
1600,470,50
Size,TimeMicroseconds,Threshold
1700,603,50
Size,TimeMicroseconds,Threshold
1800,533,50
Size,TimeMicroseconds,Threshold
1900,616,50
Size,TimeMicroseconds,Threshold
2000,824,50
Size,TimeMicroseconds,Threshold
2100,866,50
Size,TimeMicroseconds,Threshold
2200,902,50
Size,TimeMicroseconds,Threshold
2300,943,50
Size,TimeMicroseconds,Threshold
2400,1001,50
Size,TimeMicroseconds,Threshold
2500,1030,50
Size,TimeMicroseconds,Threshold
2600,1093,50
Size,TimeMicroseconds,Threshold
2700,1119,50
Size,TimeMicroseconds,Threshold
2800,1168,50
Size,TimeMicroseconds,Threshold
2900,1226,50
Size,TimeMicroseconds,Threshold
3000,1257,50
Size,TimeMicroseconds,Threshold
3100,1297,50
Size,TimeMicroseconds,Threshold
3200,1352,50
Size,TimeMicroseconds,Threshold
3300,1394,50
Size,TimeMicroseconds,Threshold
3400,1449,50
Size,TimeMicroseconds,Threshold
3500,1484,50
Size,TimeMicroseconds,Threshold
3600,1536,50
Size,TimeMicroseconds,Threshold
3700,1569,50
Size,TimeMicroseconds,Threshold
3800,1601,50
Size,TimeMicroseconds,Threshold
3900,1668,50
Size,TimeMicroseconds,Threshold
4000,1701,50
Size,TimeMicroseconds,Threshold
4100,1831,50
Size,TimeMicroseconds,Threshold
4200,1317,50
Size,TimeMicroseconds,Threshold
4300,1354,50
Size,TimeMicroseconds,Threshold
4400,1459,50
Size,TimeMicroseconds,Threshold
4500,1398,50
Size,TimeMicroseconds,Threshold
4600,1594,50
Size,TimeMicroseconds,Threshold
4700,1983,50
Size,TimeMicroseconds,Threshold
4800,2066,50
Size,TimeMicroseconds,Threshold
4900,1584,50
Size,TimeMicroseconds,Threshold
5000,1919,50
Size,TimeMicroseconds,Threshold
5100,2087,50
Size,TimeMicroseconds,Threshold
5200,1672,50
Size,TimeMicroseconds,Threshold
5300,1771,50
Size,TimeMicroseconds,Threshold
5400,2361,50
Size,TimeMicroseconds,Threshold
5500,2376,50
Size,TimeMicroseconds,Threshold
5600,2424,50
Size,TimeMicroseconds,Threshold
5700,2526,50
Size,TimeMicroseconds,Threshold
5800,2239,50
Size,TimeMicroseconds,Threshold
5900,2539,50
Size,TimeMicroseconds,Threshold
6000,2610,50
Size,TimeMicroseconds,Threshold
6100,2661,50
Size,TimeMicroseconds,Threshold
6200,1960,50
Size,TimeMicroseconds,Threshold
6300,2258,50
Size,TimeMicroseconds,Threshold
6400,2050,50
Size,TimeMicroseconds,Threshold
6500,2112,50
Size,TimeMicroseconds,Threshold
6600,2179,50
Size,TimeMicroseconds,Threshold
6700,2356,50
Size,TimeMicroseconds,Threshold
6800,2365,50
Size,TimeMicroseconds,Threshold
6900,2859,50
Size,TimeMicroseconds,Threshold
7000,3058,50
Size,TimeMicroseconds,Threshold
7100,3119,50
Size,TimeMicroseconds,Threshold
7200,3126,50
Size,TimeMicroseconds,Threshold
7300,3185,50
Size,TimeMicroseconds,Threshold
7400,3377,50
Size,TimeMicroseconds,Threshold
7500,3293,50
Size,TimeMicroseconds,Threshold
7600,3333,50
Size,TimeMicroseconds,Threshold
7700,3387,50
Size,TimeMicroseconds,Threshold
7800,3413,50
Size,TimeMicroseconds,Threshold
7900,3453,50
Size,TimeMicroseconds,Threshold
8000,3507,50
Size,TimeMicroseconds,Threshold
8100,3559,50
Size,TimeMicroseconds,Threshold
8200,3594,50
Size,TimeMicroseconds,Threshold
8300,3649,50
Size,TimeMicroseconds,Threshold
8400,3697,50
Size,TimeMicroseconds,Threshold
8500,3736,50
Size,TimeMicroseconds,Threshold
8600,3776,50
Size,TimeMicroseconds,Threshold
8700,3822,50
Size,TimeMicroseconds,Threshold
8800,3916,50
Size,TimeMicroseconds,Threshold
8900,3947,50
Size,TimeMicroseconds,Threshold
9000,4008,50
Size,TimeMicroseconds,Threshold
9100,4089,50
Size,TimeMicroseconds,Threshold
9200,4116,50
Size,TimeMicroseconds,Threshold
9300,4106,50
Size,TimeMicroseconds,Threshold
9400,3358,50
Size,TimeMicroseconds,Threshold
9500,3682,50
Size,TimeMicroseconds,Threshold
9600,3623,50
Size,TimeMicroseconds,Threshold
9700,3834,50
Size,TimeMicroseconds,Threshold
9800,3501,50
Size,TimeMicroseconds,Threshold
9900,3500,50
Size,TimeMicroseconds,Threshold
10000,3345,50
