Size,TimeMicroseconds,Threshold
500,65,10
Size,TimeMicroseconds,Threshold
600,60,10
Size,TimeMicroseconds,Threshold
700,112,10
Size,TimeMicroseconds,Threshold
800,103,10
Size,TimeMicroseconds,Threshold
900,129,10
Size,TimeMicroseconds,Threshold
1000,155,10
Size,TimeMicroseconds,Threshold
1100,121,10
Size,TimeMicroseconds,Threshold
1200,132,10
Size,TimeMicroseconds,Threshold
1300,276,10
Size,TimeMicroseconds,Threshold
1400,250,10
Size,TimeMicroseconds,Threshold
1500,258,10
Size,TimeMicroseconds,Threshold
1600,242,10
Size,TimeMicroseconds,Threshold
1700,291,10
Size,TimeMicroseconds,Threshold
1800,238,10
Size,TimeMicroseconds,Threshold
1900,333,10
Size,TimeMicroseconds,Threshold
2000,323,10
Size,TimeMicroseconds,Threshold
2100,268,10
Size,TimeMicroseconds,Threshold
2200,289,10
Size,TimeMicroseconds,Threshold
2300,293,10
Size,TimeMicroseconds,Threshold
2400,305,10
Size,TimeMicroseconds,Threshold
2500,317,10
Size,TimeMicroseconds,Threshold
2600,360,10
Size,TimeMicroseconds,Threshold
2700,389,10
Size,TimeMicroseconds,Threshold
2800,422,10
Size,TimeMicroseconds,Threshold
2900,489,10
Size,TimeMicroseconds,Threshold
3000,466,10
Size,TimeMicroseconds,Threshold
3100,475,10
Size,TimeMicroseconds,Threshold
3200,502,10
Size,TimeMicroseconds,Threshold
3300,503,10
Size,TimeMicroseconds,Threshold
3400,530,10
Size,TimeMicroseconds,Threshold
3500,527,10
Size,TimeMicroseconds,Threshold
3600,569,10
Size,TimeMicroseconds,Threshold
3700,558,10
Size,TimeMicroseconds,Threshold
3800,602,10
Size,TimeMicroseconds,Threshold
3900,749,10
Size,TimeMicroseconds,Threshold
4000,590,10
Size,TimeMicroseconds,Threshold
4100,611,10
Size,TimeMicroseconds,Threshold
4200,617,10
Size,TimeMicroseconds,Threshold
4300,632,10
Size,TimeMicroseconds,Threshold
4400,758,10
Size,TimeMicroseconds,Threshold
4500,686,10
Size,TimeMicroseconds,Threshold
4600,699,10
Size,TimeMicroseconds,Threshold
4700,722,10
Size,TimeMicroseconds,Threshold
4800,723,10
Size,TimeMicroseconds,Threshold
4900,740,10
Size,TimeMicroseconds,Threshold
5000,755,10
Size,TimeMicroseconds,Threshold
5100,773,10
Size,TimeMicroseconds,Threshold
5200,804,10
Size,TimeMicroseconds,Threshold
5300,836,10
Size,TimeMicroseconds,Threshold
5400,983,10
Size,TimeMicroseconds,Threshold
5500,894,10
Size,TimeMicroseconds,Threshold
5600,935,10
Size,TimeMicroseconds,Threshold
5700,952,10
Size,TimeMicroseconds,Threshold
5800,967,10
Size,TimeMicroseconds,Threshold
5900,986,10
Size,TimeMicroseconds,Threshold
6000,997,10
Size,TimeMicroseconds,Threshold
6100,1032,10
Size,TimeMicroseconds,Threshold
6200,1049,10
Size,TimeMicroseconds,Threshold
6300,1062,10
Size,TimeMicroseconds,Threshold
6400,1101,10
Size,TimeMicroseconds,Threshold
6500,1096,10
Size,TimeMicroseconds,Threshold
6600,1113,10
Size,TimeMicroseconds,Threshold
6700,1193,10
Size,TimeMicroseconds,Threshold
6800,1155,10
Size,TimeMicroseconds,Threshold
6900,1232,10
Size,TimeMicroseconds,Threshold
7000,1181,10
Size,TimeMicroseconds,Threshold
7100,1187,10
Size,TimeMicroseconds,Threshold
7200,1209,10
Size,TimeMicroseconds,Threshold
7300,1219,10
Size,TimeMicroseconds,Threshold
7400,1261,10
Size,TimeMicroseconds,Threshold
7500,1314,10
Size,TimeMicroseconds,Threshold
7600,1270,10
Size,TimeMicroseconds,Threshold
7700,1281,10
Size,TimeMicroseconds,Threshold
7800,1323,10
Size,TimeMicroseconds,Threshold
7900,1323,10
Size,TimeMicroseconds,Threshold
8000,1330,10
Size,TimeMicroseconds,Threshold
8100,1351,10
Size,TimeMicroseconds,Threshold
8200,1363,10
Size,TimeMicroseconds,Threshold
8300,1379,10
Size,TimeMicroseconds,Threshold
8400,1392,10
Size,TimeMicroseconds,Threshold
8500,1418,10
Size,TimeMicroseconds,Threshold
8600,1626,10
Size,TimeMicroseconds,Threshold
8700,1458,10
Size,TimeMicroseconds,Threshold
8800,1458,10
Size,TimeMicroseconds,Threshold
8900,1469,10
Size,TimeMicroseconds,Threshold
9000,1501,10
Size,TimeMicroseconds,Threshold
9100,1524,10
Size,TimeMicroseconds,Threshold
9200,1550,10
Size,TimeMicroseconds,Threshold
9300,1577,10
Size,TimeMicroseconds,Threshold
9400,1545,10
Size,TimeMicroseconds,Threshold
9500,1570,10
Size,TimeMicroseconds,Threshold
9600,1572,10
Size,TimeMicroseconds,Threshold
9700,1600,10
Size,TimeMicroseconds,Threshold
9800,1881,10
Size,TimeMicroseconds,Threshold
9900,1611,10
Size,TimeMicroseconds,Threshold
10000,1638,10
